month,day,year,day_of_year,date,zone,type_of_site,site.number1,number_of_visit,site,latitude,longitude,elevation,temperature,wind,band,species,sex,plumage,beak_length,beak_depth,beak_width,tarsus,wing,mass,pox_IUR,pox_scale,pox_lesion
5,16,2023,136,16-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM1993,medium,M,5,14,13,8.3,22.5,NA,23.08,R,NA,NA
5,16,2023,136,16-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SMA1355,small,U,0,10,8,6,19.9,NA,14.91,U,NA,NA
5,16,2023,136,16-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM1730,cactus,M,4,16,8.9,6,21.4,NA,19.63,U,NA,NA
5,16,2023,136,16-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,LF6099,small,M,5,9.9,7.5,5.4,19.7,NA,14.87,R,NA,NA
5,17,2023,137,17-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SMA1356,small,U,0,7.9,6.5,4.4,16.9,NA,12.65,U,NA,NA
5,17,2023,137,17-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM1997,cactus,M,5,14.9,9.7,7,21.8,NA,24.79,U,NA,NA
5,17,2023,137,17-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SMA1357,small,U,0,8.3,6.5,5,17.7,NA,13.92,U,NA,NA
5,17,2023,137,17-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM1998,medium,F,0,14.3,15,9.2,22,NA,31.17,R,NA,NA
5,17,2023,137,17-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM2001,medium,U,0,11.5,10.2,7.1,18.9,NA,18.2,U,NA,NA
5,18,2023,138,18-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM2006,medium,M,5,12.42,11.58,6.45,18.53,NA,20.35,R,NA,NA
5,18,2023,138,18-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM2007,medium,M,5,12.01,10.74,6.09,18.74,NA,18.24,U,NA,NA
5,18,2023,138,18-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM2008,large,M,5,16.04,17.41,8.91,21.15,NA,32.05,U,NA,NA
5,18,2023,138,18-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM2009,large,M,5,15.3,18.23,8.01,21.71,NA,33.42,R,NA,NA
5,18,2023,138,18-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM2010,large,M,5,16.66,17.84,9.57,22,NA,34.42,I,D,NA
5,18,2023,138,18-May-23,Puerto Ayora,arida,NA,NA,Barranco,-0.7386212,-90.3017273,NA,NA,NA,SM2012,medium,M,4,13.32,15.14,6.94,20.6,NA,28.17,R,NA,NA
