"number_chicks_fledged_from_rear_nest","day_14_tarsus_length","day_14_weight","chick_survival_to_first_breed_season","net_rearing_manipulation","rear_nest_trt","rear_Cs_at_start_of_rearing","d14_rear_nest_brood_size","hatch_nest_LD","home_or_away","hatch_nest_CS","chick_sex_molec","hatch_year","rear_nest_breed_ID","rear_mom_Ring","rear_dad_Ring","hatch_mom_Ring","genetic_dad_ring_.WP_or_EP.","rear_area","rear_Box"
12,16.2,8.6,"0",3,"5",12,12,13,"1",10,"1","2002",202016,"P803637","P803427","P803637","P803427","B","B60"
2,15.9,10.1,"0",-3,"6",4,4,17,"1",8,"2","2002",202040,"P804772",NA,"P804772",NA,"B","B156"
2,16.6,9.7,"0",-3,"6",4,4,13,"2",10,"2","2002",202040,"P804772",NA,"P803637","P803427","B","B156"
2,17,11.3,"0",-3,"6",4,4,13,"2",10,"1","2002",202040,"P804772",NA,"P803637","P803427","B","B156"
2,15.8,10.1,"0",-3,"6",4,4,17,"1",8,"2","2002",202040,"P804772",NA,"P804772",NA,"B","B156"
8,17,10.7,"0",-3,"6",10,8,9,"2",12,"2","2002",202089,"P803195","P803585","P803587","P803585","C","C129"
8,17,10.9,"0",-3,"6",10,8,8,"1",14,"1","2002",202089,"P803195","P803585","P803195","P803585","C","C129"
8,17.3,11.4,"0",-3,"6",10,8,8,"1",14,"2","2002",202089,"P803195","P803585","P803195","P803585","C","C129"
8,17.6,11.7,"1",-3,"6",10,8,8,"1",14,"2","2002",202089,"P803195","P803585","P803195","P803473","C","C129"
8,16.9,11,"1",-3,"6",10,8,9,"2",12,"2","2002",202089,"P803195","P803585","P803587","P803585","C","C129"
8,17.1,11,"1",-3,"6",10,8,8,"1",14,"1","2002",202089,"P803195","P803585","P803195","P803585","C","C129"
8,17.1,11.1,"0",-3,"6",10,8,8,"1",14,"2","2002",202089,"P803195","P803585","P803195","P803585","C","C129"
8,16.9,11.3,"0",-3,"6",10,8,8,"1",14,"1","2002",202089,"P803195","P803585","P803195","P803585","C","C129"
7,16.5,10.6,"1",-3,"6",7,7,18,"2",9,"1","2002",202155,"P803671","E509318","P803228","P803073","E","E62A"
7,17.6,11.1,"0",-3,"6",7,7,17,"1",10,NA,"2002",202155,"P803671","E509318","P803671","E509318","E","E62A"
7,17.5,10.4,"0",-3,"6",7,7,18,"2",9,"1","2002",202155,"P803671","E509318","P803228","P803073","E","E62A"
7,16.8,10.6,"0",-3,"6",7,7,18,"2",9,"1","2002",202155,"P803671","E509318","P803228","P803073","E","E62A"
7,17.2,10.1,"0",-3,"6",7,7,17,"1",10,"1","2002",202155,"P803671","E509318","P803671","E509318","E","E62A"
7,17,10.4,"0",-3,"6",7,7,17,"1",10,"1","2002",202155,"P803671","E509318","P803671","E509318","E","E62A"
7,17.1,9.9,"0",-3,"6",7,7,17,"1",10,"1","2002",202155,"P803671","E509318","P803671","E509318","E","E62A"
13,17.1,11.9,"0",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,17.3,11.5,"1",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,17.5,11.5,"0",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,16.8,11.7,"0",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,17.2,10.7,"0",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,16.6,10.2,"0",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,15.7,10.9,"0",0,"7",13,13,13,"1",13,"1","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,15.8,10.8,"0",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,16.7,11.4,"0",0,"7",13,13,13,"1",13,"1","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,16.9,11.3,"0",0,"7",13,13,13,"1",13,"1","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,16.6,12,"0",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,16.7,11.4,"0",0,"7",13,13,13,"1",13,"2","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
13,15.9,10,"0",0,"7",13,13,13,"1",13,"1","2002",202252,"P804730","P803655","P804730","P803655","O","O118"
10,17.5,13,"0",0,"7",NA,10,15,"1",10,"2","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,17.8,12.6,"0",0,"7",NA,10,15,"1",10,"2","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,16.4,11.6,"0",0,"7",NA,10,15,"1",10,"1","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,16.8,10.6,"0",0,"7",NA,10,15,"1",10,"1","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,16.9,10.7,"0",0,"7",NA,10,15,"1",10,"1","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,17.5,12.4,"0",0,"7",NA,10,15,"1",10,"2","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,17.5,11.4,"0",0,"7",NA,10,15,"1",10,"2","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,17.7,12,"0",0,"7",NA,10,15,"1",10,"2","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,17.6,12.6,"0",0,"7",NA,10,15,"1",10,"2","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
10,16.3,11.1,"0",0,"7",NA,10,15,"1",10,"1","2002",202338,"P803146","P804464","P803146",NA,"W","W104"
9,17.5,10.9,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,17.2,10.7,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,17.5,11.7,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,16.7,10.4,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,17.4,10.7,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,16.4,10.8,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,16.2,10.1,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,16.8,10.9,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,16.7,10.5,"0",0,"7",NA,9,19,"1",10,NA,"2002",202058,"P803416",NA,"P803416",NA,"C","C3"
9,16.7,10.7,"0",0,"7",NA,9,20,"1",9,"2","2002",202083,"P803689","P803688","P803689","P803688","C","C107"
9,16.8,10.5,"0",0,"7",NA,9,20,"1",9,"1","2002",202083,"P803689","P803688","P803689","P803688","C","C107"
9,16.3,10.6,"0",0,"7",NA,9,20,"1",9,"1","2002",202083,"P803689","P803688","P803689","P803688","C","C107"
9,15.8,10,"0",0,"7",NA,9,20,"1",9,"1","2002",202083,"P803689","P803688","P803689","P803688","C","C107"
9,16.2,11.1,"0",0,"7",NA,9,20,"1",9,"2","2002",202083,"P803689","P803688","P803689",NA,"C","C107"
9,17.1,10.7,"0",0,"7",NA,9,20,"1",9,"2","2002",202083,"P803689","P803688","P803689","P803688","C","C107"
9,16.3,10.7,"0",0,"7",NA,9,20,"1",9,"1","2002",202083,"P803689","P803688","P803689",NA,"C","C107"
9,16.7,10.8,"0",0,"7",NA,9,20,"1",9,"1","2002",202083,"P803689","P803688","P803689","P803688","C","C107"
9,16.5,10.4,"0",0,"7",NA,9,20,"1",9,"1","2002",202083,"P803689","P803688","P803689",NA,"C","C107"
2,16.8,11.3,"0",0,"7",2,2,23,"1",7,"1","2002",202103,"P805260",NA,"P805260",NA,"CP","CP14A"
2,15.9,10.9,"1",0,"7",2,2,23,"1",7,"1","2002",202103,"P805260",NA,"P805260",NA,"CP","CP14A"
9,17.6,12.5,"0",0,"7",NA,9,22,"1",12,"2","2002",202112,"P803697","P805183","P803697","P805183","CP","CP36"
9,17.5,11.7,"0",0,"7",NA,9,22,"1",12,"2","2002",202112,"P803697","P805183","P803697","P805183","CP","CP36"
9,17.3,11.4,"0",0,"7",NA,9,22,"1",12,"1","2002",202112,"P803697","P805183","P803697",NA,"CP","CP36"
9,17.1,11.3,"0",0,"7",NA,9,22,"1",12,"1","2002",202112,"P803697","P805183","P803697","P805183","CP","CP36"
9,17.4,10.7,"0",0,"7",NA,9,22,"1",12,"1","2002",202112,"P803697","P805183","P803697",NA,"CP","CP36"
9,17.6,12.7,"0",0,"7",NA,9,22,"1",12,"2","2002",202112,"P803697","P805183","P803697","P805183","CP","CP36"
9,17.5,11.2,"0",0,"7",NA,9,22,"1",12,"1","2002",202112,"P803697","P805183","P803697",NA,"CP","CP36"
9,16.9,11.7,"0",0,"7",NA,9,22,"1",12,"1","2002",202112,"P803697","P805183","P803697","P805183","CP","CP36"
9,17.4,11.4,"1",0,"7",NA,9,22,"1",12,"2","2002",202112,"P803697","P805183","P803697",NA,"CP","CP36"
8,16.7,11.4,"0",0,"7",NA,8,20,"1",11,"1","2002",202198,"P803685",NA,"P803685",NA,"O","O3"
8,17.8,11.9,"0",0,"7",NA,8,20,"1",11,NA,"2002",202198,"P803685",NA,"P803685",NA,"O","O3"
8,18.2,11.9,"0",0,"7",NA,8,20,"1",11,NA,"2002",202198,"P803685",NA,"P803685",NA,"O","O3"
8,17.5,11.9,"0",0,"7",NA,8,20,"1",11,"2","2002",202198,"P803685",NA,"P803685",NA,"O","O3"
8,17.2,11.4,"0",0,"7",NA,8,20,"1",11,NA,"2002",202198,"P803685",NA,"P803685",NA,"O","O3"
8,16.7,11,"0",0,"7",NA,8,20,"1",11,"1","2002",202198,"P803685",NA,"P803685",NA,"O","O3"
8,16.3,10.9,"0",0,"7",NA,8,20,"1",11,"1","2002",202198,"P803685",NA,"P803685",NA,"O","O3"
8,17.4,11.4,"0",0,"7",NA,8,20,"1",11,NA,"2002",202198,"P803685",NA,"P803685",NA,"O","O3"
7,16.9,10.4,"0",0,"7",NA,7,24,"1",7,NA,"2002",202261,"P803294",NA,"P803294",NA,"SW","SW2"
7,17.5,11.5,"0",0,"7",NA,7,24,"1",7,NA,"2002",202261,"P803294",NA,"P803294",NA,"SW","SW2"
7,17.4,11.4,"0",0,"7",NA,7,24,"1",7,NA,"2002",202261,"P803294",NA,"P803294",NA,"SW","SW2"
7,17.5,12.2,"0",0,"7",NA,7,24,"1",7,NA,"2002",202261,"P803294",NA,"P803294",NA,"SW","SW2"
7,17.7,11.8,"0",0,"7",NA,7,24,"1",7,NA,"2002",202261,"P803294",NA,"P803294",NA,"SW","SW2"
7,15.3,9.3,"0",0,"7",NA,7,24,"1",7,NA,"2002",202261,"P803294",NA,"P803294",NA,"SW","SW2"
7,15.6,11.2,"0",0,"7",NA,7,24,"1",7,NA,"2002",202261,"P803294",NA,"P803294",NA,"SW","SW2"
9,15.8,10.5,"0",0,"7",10,9,18,"1",11,"1","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
9,16.2,10.7,"0",0,"7",10,9,18,"1",11,"2","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
9,15.7,10.4,"0",0,"7",10,9,18,"1",11,"1","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
9,16.5,11,"0",0,"7",10,9,18,"1",11,"2","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
9,16.4,10.5,"0",0,"7",10,9,18,"1",11,"2","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
9,15.5,9.7,"0",0,"7",10,9,18,"1",11,"1","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
9,16.3,10.5,"0",0,"7",10,9,18,"1",11,"2","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
9,15.3,9.3,"0",0,"7",10,9,18,"1",11,"1","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
9,16.2,11,"0",0,"7",10,9,18,"1",11,"2","2002",202287,"P803677","P803676","P803677","P803676","SW","SW116"
5,17.5,12.1,"1",0,"7",5,5,21,"1",9,NA,"2002",202240,"P803292","P803678","P803292","P803678","O","O80"
5,17.5,12.1,"0",0,"7",5,5,21,"1",9,NA,"2002",202240,"P803292","P803678","P803292","P803678","O","O80"
5,17.5,12.5,"0",0,"7",5,5,21,"1",9,NA,"2002",202240,"P803292","P803678","P803292","P803678","O","O80"
5,16.6,10.9,"0",0,"7",5,5,21,"1",9,NA,"2002",202240,"P803292","P803678","P803292","P803678","O","O80"
5,17.7,11.9,"0",0,"7",5,5,21,"1",9,NA,"2002",202240,"P803292","P803678","P803292","P803678","O","O80"
8,17.7,10.7,"0",0,"7",NA,8,18,"1",11,"1","2002",202005,"P803117","P803383","P803117","P803383","B","B13"
8,17.3,11,"0",0,"7",NA,8,18,"1",11,"2","2002",202005,"P803117","P803383","P803117","P803015","B","B13"
8,17.1,10.6,"0",0,"7",NA,8,18,"1",11,"1","2002",202005,"P803117","P803383","P803117","P803015","B","B13"
8,17,10.5,"0",0,"7",NA,8,18,"1",11,"1","2002",202005,"P803117","P803383","P803117","P803383","B","B13"
8,17.5,10.9,"0",0,"7",NA,8,18,"1",11,NA,"2002",202005,"P803117","P803383","P803117","P803383","B","B13"
8,17.2,11.5,"0",0,"7",NA,8,18,"1",11,"2","2002",202005,"P803117","P803383","P803117","P803383","B","B13"
8,17.6,11.1,"1",0,"7",NA,8,18,"1",11,"1","2002",202005,"P803117","P803383","P803117","P803383","B","B13"
8,16.3,10.4,"0",0,"7",NA,8,18,"1",11,"2","2002",202005,"P803117","P803383","P803117","P803383","B","B13"
8,16.3,10.9,"1",0,"7",NA,8,22,"1",10,"1","2002",202272,NA,"P803679",NA,"P803679","SW","SW22"
8,16.7,10.7,"0",0,"7",NA,8,22,"1",10,"1","2002",202272,NA,"P803679",NA,"P803679","SW","SW22"
8,17,10.1,"1",0,"7",NA,8,22,"1",10,"1","2002",202272,NA,"P803679",NA,"P803679","SW","SW22"
8,16.4,10.2,"0",0,"7",NA,8,22,"1",10,"1","2002",202272,NA,"P803679",NA,"P803679","SW","SW22"
8,17.2,11.1,"0",0,"7",NA,8,22,"1",10,"1","2002",202272,NA,"P803679",NA,"P803679","SW","SW22"
8,16.9,11.4,"0",0,"7",NA,8,22,"1",10,"2","2002",202272,NA,"P803679",NA,"P803679","SW","SW22"
8,17.2,10.7,"0",0,"7",NA,8,22,"1",10,"2","2002",202272,NA,"P803679",NA,"P803679","SW","SW22"
5,17.4,10.7,"0",-3,"6",5,5,24,"2",10,"2","2002",202011,"P803690","P803246","P803691","P804705","B","B39"
5,16.9,10.7,"0",-3,"6",5,5,25,"1",8,"1","2002",202011,"P803690","P803246","P803690","P803246","B","B39"
5,16.8,10.5,"0",-3,"6",5,5,24,"2",10,"2","2002",202011,"P803690","P803246","P803691","P804705","B","B39"
5,17.1,10.1,"0",-3,"6",5,5,25,"1",8,"2","2002",202011,"P803690","P803246","P803690","P803246","B","B39"
5,17.4,10.7,"0",-3,"6",5,5,24,"2",10,"2","2002",202011,"P803690","P803246","P803691","P804705","B","B39"
12,15.1,8.2,"0",3,"5",13,13,24,"1",10,"1","2002",202004,"P803691","P804705","P803691","P804705","B","B10"
12,16.7,9.4,"0",3,"5",13,13,24,"1",10,"2","2002",202004,"P803691","P804705","P803691","P804705","B","B10"
12,16,8.7,"0",3,"5",13,13,25,"2",8,"1","2002",202004,"P803691","P804705","P803690","P803246","B","B10"
12,16.7,9.4,"0",3,"5",13,13,24,"1",10,"2","2002",202004,"P803691","P804705","P803691","P804705","B","B10"
12,16.8,9.5,"0",3,"5",13,13,25,"2",8,"1","2002",202004,"P803691","P804705","P803690","P803246","B","B10"
12,16.3,9,"0",3,"5",13,13,24,"1",10,"1","2002",202004,"P803691","P804705","P803691","P804705","B","B10"
12,16.7,8.7,"0",3,"5",13,13,25,"2",8,"2","2002",202004,"P803691","P804705","P803690","P803246","B","B10"
12,17.1,9.3,"0",3,"5",13,13,24,"1",10,"2","2002",202004,"P803691","P804705","P803691","P804705","B","B10"
12,16.7,9.6,"0",3,"5",13,13,25,"2",8,"1","2002",202004,"P803691","P804705","P803690","P803246","B","B10"
12,17.1,9.4,"0",3,"5",13,13,25,"2",8,"2","2002",202004,"P803691","P804705","P803690","P803246","B","B10"
12,16.1,9.4,"0",3,"5",13,13,25,"2",8,"1","2002",202004,"P803691","P804705","P803690","P803246","B","B10"
12,17.4,9.3,"0",3,"5",13,13,24,"1",10,"2","2002",202004,"P803691","P804705","P803691","P804705","B","B10"
12,15.8,7.7,"0",3,"5",13,13,24,"1",10,"2","2002",202004,"P803691","P804705","P803691","P804705","B","B10"
2,15.7,9.5,"0",0,"7",NA,2,23,"1",9,"2","2002",202243,"P803705",NA,"P803705",NA,"O","O101"
2,15.7,8.4,"0",0,"7",NA,2,23,"1",9,"2","2002",202243,"P803705",NA,"P803705",NA,"O","O101"
10,17.3,12.2,"0",0,"7",NA,10,27,"1",11,"2","2002",202136,"P805823","P804664","P805823",NA,"E","E35A"
10,17.1,11.5,"0",0,"7",NA,10,27,"1",11,"1","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
10,16.6,10.5,"0",0,"7",NA,10,27,"1",11,"2","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
10,16.9,11.8,"0",0,"7",NA,10,27,"1",11,"2","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
10,16.4,11.2,"0",0,"7",NA,10,27,"1",11,"2","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
10,17,11.3,"0",0,"7",NA,10,27,"1",11,"1","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
10,16.7,10.7,"0",0,"7",NA,10,27,"1",11,"1","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
10,17.1,11.5,"1",0,"7",NA,10,27,"1",11,"2","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
10,17.5,10.9,"0",0,"7",NA,10,27,"1",11,"1","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
10,17.5,11.2,"0",0,"7",NA,10,27,"1",11,"2","2002",202136,"P805823","P804664","P805823","P804664","E","E35A"
8,15.2,10.3,"0",0,"7",NA,8,34,"1",8,NA,"2002",202216,"P803707","P803708","P803707","P803708","O","O30A"
8,13.8,7.7,"0",0,"7",NA,8,34,"1",8,NA,"2002",202216,"P803707","P803708","P803707","P803708","O","O30A"
8,14,9,"0",0,"7",NA,8,34,"1",8,NA,"2002",202216,"P803707","P803708","P803707","P803708","O","O30A"
8,15.7,10.4,"0",0,"7",NA,8,34,"1",8,NA,"2002",202216,"P803707","P803708","P803707","P803708","O","O30A"
8,15.6,10.1,"0",0,"7",NA,8,34,"1",8,NA,"2002",202216,"P803707","P803708","P803707","P803708","O","O30A"
8,16.5,10.2,"0",0,"7",NA,8,34,"1",8,NA,"2002",202216,"P803707","P803708","P803707","P803708","O","O30A"
8,16.2,10.1,"0",0,"7",NA,8,34,"1",8,NA,"2002",202216,"P803707","P803708","P803707","P803708","O","O30A"
8,15.1,9.5,"0",0,"7",NA,8,34,"1",8,NA,"2002",202216,"P803707","P803708","P803707","P803708","O","O30A"
7,16.3,10.4,"0",0,"7",NA,7,35,"1",7,"2","2002",202022,"P805020","P804702","P805020","P804702","B","B72"
7,15.7,10.3,"0",0,"7",NA,7,35,"1",7,"1","2002",202022,"P805020","P804702","P805020","P804702","B","B72"
7,12.4,6.2,"0",0,"7",NA,7,35,"1",7,"1","2002",202022,"P805020","P804702","P805020","P804702","B","B72"
7,16.4,10.2,"0",0,"7",NA,7,35,"1",7,"2","2002",202022,"P805020","P804702","P805020","P804702","B","B72"
7,14.9,8.9,"0",0,"7",NA,7,35,"1",7,"2","2002",202022,"P805020","P804702","P805020","P804702","B","B72"
7,15.4,8.7,"0",0,"7",NA,7,35,"1",7,"2","2002",202022,"P805020","P804702","P805020","P804702","B","B72"
7,16.2,9.8,"0",0,"7",NA,7,35,"1",7,"2","2002",202022,"P805020","P804702","P805020","P804702","B","B72"
9,16.6,11.1,"0",-3,"6",10,9,11,"1",13,"2","2002",202289,"P803353","P803618","P803353",NA,"SW","SW128"
9,16.2,9.2,"1",-3,"6",10,9,11,"1",13,"2","2002",202289,"P803353","P803618","P803353","P803618","SW","SW128"
9,16.2,11.1,"0",-3,"6",10,9,9,"2",13,"1","2002",202289,"P803353","P803618","P804951",NA,"SW","SW128"
9,16.2,10.7,"0",-3,"6",10,9,9,"2",13,"1","2002",202289,"P803353","P803618","P804951",NA,"SW","SW128"
12,16.4,9.5,"0",2,"5",12,12,13,"1",10,"1","2002",202286,"P803646","P803645","P803646","P803645","SW","SW113"
12,16.7,10,"0",2,"5",12,12,15,"2",9,"1","2002",202286,"P803646","P803645","P803581","P803580","SW","SW113"
12,15.6,7.8,"0",2,"5",12,12,13,"1",10,"1","2002",202286,"P803646","P803645","P803646","P803645","SW","SW113"
12,15.3,7.2,"0",2,"5",12,12,13,"1",10,"1","2002",202286,"P803646","P803645","P803646","P803645","SW","SW113"
12,17.6,10.6,"0",2,"5",12,12,15,"2",9,"2","2002",202286,"P803646","P803645","P803581","P803580","SW","SW113"
12,16.3,8.5,"0",2,"5",12,12,13,"1",10,"2","2002",202286,"P803646","P803645","P803646","P803645","SW","SW113"
12,16.4,9.5,"0",2,"5",12,12,15,"2",9,"1","2002",202286,"P803646","P803645","P803581","P803580","SW","SW113"
12,17.2,10.4,"0",2,"5",12,12,15,"2",9,"1","2002",202286,"P803646","P803645","P803581","P803580","SW","SW113"
12,15.6,8.4,"0",2,"5",12,12,13,"1",10,"1","2002",202286,"P803646","P803645","P803646","P803645","SW","SW113"
12,15.6,8.6,"0",2,"5",12,12,13,"1",10,"1","2002",202286,"P803646","P803645","P803646","P803645","SW","SW113"
12,16.7,10,"1",2,"5",12,12,15,"2",9,"1","2002",202286,"P803646","P803645","P803581","P803580","SW","SW113"
12,16.5,8.9,"0",2,"5",12,12,13,"1",10,"1","2002",202286,"P803646","P803645","P803646","P803645","SW","SW113"
9,16.6,11.4,"0",0,"7",NA,9,12,"1",11,"2","2002",202098,"P804497","P803604","P804497","P803604","CP","CP5A"
9,15.8,10.3,"1",0,"7",NA,9,12,"1",11,"1","2002",202098,"P804497","P803604","P804497",NA,"CP","CP5A"
9,15.9,10.6,"0",0,"7",NA,9,12,"1",11,"1","2002",202098,"P804497","P803604","P804497","P803604","CP","CP5A"
9,16.5,10.5,"0",0,"7",NA,9,12,"1",11,"2","2002",202098,"P804497","P803604","P804497","P803604","CP","CP5A"
9,14.8,8,"0",0,"7",NA,9,12,"1",11,"1","2002",202098,"P804497","P803604","P804497","P803604","CP","CP5A"
9,16.6,11.4,"1",0,"7",NA,9,12,"1",11,"2","2002",202098,"P804497","P803604","P804497","P803604","CP","CP5A"
9,15.4,10.5,"0",0,"7",NA,9,12,"1",11,"1","2002",202098,"P804497","P803604","P804497","P803604","CP","CP5A"
9,16.5,10.6,"0",0,"7",NA,9,12,"1",11,"2","2002",202098,"P804497","P803604","P804497","P803604","CP","CP5A"
9,15.8,10.1,"0",0,"7",NA,9,12,"1",11,"1","2002",202098,"P804497","P803604","P804497","P803604","CP","CP5A"
17,16.6,11,"0",4,"5",17,17,11,"1",14,"2","2002",202133,"P803324","P803651","P803324","P803651","E","E34"
17,16.2,11.4,"0",4,"5",17,17,11,"1",14,"1","2002",202133,"P803324","P803651","P803324","P803651","E","E34"
17,16.4,10.1,"0",4,"5",17,17,11,"1",14,"1","2002",202133,"P803324","P803651","P803324","P803651","E","E34"
17,15.7,7.6,"0",4,"5",17,17,8,"2",16,"1","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
17,17.7,10.6,"0",4,"5",17,17,8,"2",16,"2","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
17,16.7,9.9,"0",4,"5",17,17,8,"2",16,"1","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
17,16.9,9.6,"0",4,"5",17,17,11,"1",14,"2","2002",202133,"P803324","P803651","P803324","P803651","E","E34"
17,16.5,10.4,"0",4,"5",17,17,11,"1",14,"1","2002",202133,"P803324","P803651","P803324","P803651","E","E34"
17,17,10.7,"0",4,"5",17,17,8,"2",16,"2","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
17,17.3,9.5,"0",4,"5",17,17,8,"2",16,"2","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
17,17.5,9.7,"0",4,"5",17,17,8,"2",16,"2","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
17,17.3,10.5,"0",4,"5",17,17,8,"2",16,"2","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
17,16.6,10.5,"0",4,"5",17,17,11,"1",14,"2","2002",202133,"P803324","P803651","P803324","P803651","E","E34"
17,18,10.7,"0",4,"5",17,17,8,"2",16,"2","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
17,16.8,10.8,"1",4,"5",17,17,11,"1",14,"2","2002",202133,"P803324","P803651","P803324","P803651","E","E34"
17,16.6,10,"0",4,"5",17,17,11,"1",14,"1","2002",202133,"P803324","P803651","P803324","P803651","E","E34"
17,17.3,9.9,"0",4,"5",17,17,8,"2",16,"2","2002",202133,"P803324","P803651","P803336","P803650","E","E34"
